,ref,ERR1013161,ERR1013162,ERR1013163,ERR1013164,ERR1013165,ERR1013166,ERR1013167,ERR1013168,ERR1013169,ERR1013170,ERR1013171,ERR1013172,ERR1013173,ERR1013174,ERR1013175,ERR1013176,ERR1013177,ERR1013178,ERR1013179
TAEGUT_ERVK_SoloLTR_20342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8477,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1
TAEGUT_ERVK_SoloLTR_21520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8630,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3421,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
TAEGUT_ERVK_SoloLTR_18409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21562,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21655,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1
TAEGUT_ERVK_SoloLTR_22743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16653,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
TAEGUT_ERVK_SoloLTR_3582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12910,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAEGUT_ERVK_SoloLTR_9417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
